20260101|2735|Fórmulas, diseños y prototipos|01||||1|
20260101|27351|Costo|01||||1|
20260101|27352|Revaluación|01||||1|
20260101|2739|Otros activos intangibles|01||||1|
20260101|27391|Costo|01||||1|
20260101|27392|Revaluación|01||||1|
20260101|274|Activos biológicos|01||||1|
20260101|2741|Activos biológicos en producción|01||||1|
20260101|27411|Costo|01||||1|
20260101|27413|Costos de financiación|01||||1|
20260101|27414|Valor razonable|01||||1|
20260101|2742|Activos biológicos en desarrollo|01||||1|
20260101|27421|Costo|01||||1|
20260101|27423|Costos de financiación|01||||1|
20260101|27424|Valor razonable|01||||1|
20260101|275|Depreciación acumulada – Propiedades de inversión|01||||1|
20260101|2752|Edificaciones|01||||1|
20260101|27521|Costo|01||||1|
20260101|27522|Revaluación|01||||1|
20260101|27523|Costo de financiación|01||||1|
20260101|276|Depreciación acumulada – Propiedad, planta y equipo|01||||1|
20260101|2760|Planta productora en producción|01||||1|
20260101|27601|Costo|01||||1|
20260101|27602|Revaluación|01||||1|
20260101|27603|Costo de financiación|01||||1|
20260101|27604|Valor razonable|01||||1|
20260101|2762|Edificaciones|01||||1|
20260101|27621|Costo|01||||1|
20260101|27622|Revaluación|01||||1|
20260101|27623|Costo de financiación|01||||1|
20260101|2763|Maquinarias y equipo de explotación|01||||1|
20260101|27631|Costo|01||||1|
20260101|27632|Revaluación|01||||1|
20260101|27633|Costo de financiación|01||||1|
20260101|2764|Unidades de transporte|01||||1|
20260101|27641|Costo|01||||1|
20260101|27642|Revaluación|01||||1|
20260101|2765|Muebles y enseres|01||||1|
20260101|27651|Costo|01||||1|
20260101|27652|Revaluación|01||||1|
20260101|2766|Equipos diversos|01||||1|
20260101|27661|Costo|01||||1|
20260101|27662|Revaluación|01||||1|
20260101|2767|Herramientas y unidades de reemplazo|01||||1|
20260101|27671|Costo|01||||1|
20260101|27672|Revaluación|01||||1|
20260101|277|Amortización acumulada – Intangibles|01||||1|
20260101|2771|Concesiones, licencias y derechos|01||||1|
20260101|27711|Costo|01||||1|
20260101|27712|Revaluación|01||||1|
20260101|2772|Patentes y propiedad industrial|01||||1|
20260101|27721|Costo|01||||1|
20260101|27722|Revaluación|01||||1|
20260101|2773|Programas de computadora (software)|01||||1|
20260101|27731|Costo|01||||1|
20260101|27732|Revaluación|01||||1|
20260101|2774|Costos de exploración y desarrollo|01||||1|
20260101|27741|Costo|01||||1|
20260101|27742|Revaluación|01||||1|
20260101|2775|Fórmulas, diseños y prototipos|01||||1|
20260101|27751|Costo|01||||1|
20260101|27752|Revaluación|01||||1|
20260101|2779|Otros activos intangibles|01||||1|
20260101|27791|Costo|01||||1|
20260101|27792|Revaluación|01||||1|
20260101|278|Depreciación acumulada – Activos biológicos|01||||1|
20260101|2781|Activos biológicos en producción|01||||1|
20260101|27811|Costo|01||||1|
20260101|27813|Costo de financiación|01||||1|
20260101|2782|Activos biológicos en desarrollo|01||||1|
20260101|27821|Costo|01||||1|
20260101|27823|Costo de financiación|01||||1|
20260101|279|Desvalorización acumulada|01||||1|
20260101|2791|Propiedad de inversión|01||||1|
20260101|27910|Planta productora en producción|01||||1|
20260101|27911|Planta productora en desarrollo|01||||1|
20260101|27912|Terrenos 27913 Edificaciones|01||||1|
20260101|2793|Propiedad, planta y equipo|01||||1|
20260101|27930|Plantas productoras en producción|01||||1|
20260101|27931|Planta productora en desarrollo|01||||1|
20260101|27932|Terrenos 27933 Edificaciones|01||||1|
20260101|27934|Maquinarias y equipos de explotación|01||||1|
20260101|27935|Unidades de transporte|01||||1|
20260101|27936|Muebles y enseres|01||||1|
20260101|27937|Equipos diversos|01||||1|
20260101|27938|Herramientas y unidades de reemplazo|01||||1|
20260101|2794|Intangibles|01||||1|
20260101|27941|Concesiones, licencias y otros derechos|01||||1|
20260101|27942|Patentes y propiedad industrial|01||||1|
20260101|27943|Programas de computadora (software)|01||||1|
20260101|27944|Costos de exploración y desarrollo|01||||1|
20260101|27945|Fórmulas, diseños y prototipos|01||||1|
20260101|27949|Otros activos intangibles|01||||1|
20260101|2795|Activos biológicos|01||||1|
20260101|27951|Activos biológicos en producción|01||||1|
20260101|27952|Activos biológicos en desarrollo|01||||1|
20260101|281|Mercaderías|01||||1|
20260101|284|Materias primas|01||||1|
20260101|285|Materiales auxiliares, suministros y repuestos|01||||1|
20260101|286|Envases y embalajes|01||||1|
20260101|291|Mercaderías|01||||1|
20260101|2911|Mercaderías|01||||1|
20260101|29111|Costo|01||||1|
20260101|292|Productos terminados|01||||1|
20260101|2921|Productos terminados|01||||1|
20260101|29211|Costo|01||||1|
20260101|29213|Costo de financiación|01||||1|
20260101|2925|Inventario de servicios terminados|01||||1|
20260101|29251|Costo|01||||1|
20260101|293|Subproductos, desechos y desperdicios|01||||1|
20260101|2931|Subproductos|01||||1|
20260101|2932|Desechos y desperdicios|01||||1|
20260101|294|Productos en proceso|01||||1|
20260101|2941|Productos en proceso|01||||1|
20260101|29411|Costo|01||||1|
20260101|29413|Costo de financiación|01||||1|
20260101|2945|Inventario de servicios en proceso|01||||1|
20260101|295|Materias primas|01||||1|
20260101|2951|Materias primas|01||||1|
20260101|29511|Costo|01||||1|
20260101|296|Materiales auxiliares, suministros y repuestos|01||||1|
20260101|2961|Materiales auxiliares|01||||1|
20260101|2962|Suministros|01||||1|
20260101|2963|Repuestos|01||||1|
20260101|297|Envases y embalajes|01||||1|
20260101|2971|Envases|01||||1|
20260101|2972|Embalajes|01||||1|
20260101|298|Existencias por recibir|01||||1|
20260101|2981|Mercaderías|01||||1|
20260101|2982|Materias primas|01||||1|
20260101|2983|Materiales auxiliares, suministros y repuestos|01||||1|
20260101|2984|Envases y embalajes|01||||1|
20260101|301|Inversiones a ser mantenidas hasta el vencimiento|01||||1|
20260101|3011|Instrumentos financieros representativos de deuda|01||||1|
20260101|30221|Costo|01||||1|
20260101|30224|Valor razonable|01||||1|
20260101|302|Instrumentos financieros representativos de derecho patrimonial|01||||1|
20260101|3021|Certificados de suscripción preferente|01||||1|
20260101|3022|Acciones representativas de capital social – Comunes|01||||1|
20260101|30221|Costo|01||||1|
20260101|30224|Valor razonable|01||||1|
20260101|30225|Participación patrimonial|01||||1|
20260101|3023|Acciones representativas de capital social – Preferentes|01||||1|
20260101|30231|Costo|01||||1|
20260101|30234|Valor razonable|01||||1|
20260101|30235|Participación patrimonial|01||||1|
20260101|3024|Acciones de inversión|01||||1|
20260101|30241|Costo|01||||1|
20260101|30244|Valor razonable|01||||1|
20260101|30245|Participación patrimonial|01||||1|
20260101|3028|Otros títulos representativos de patrimonio|01||||1|
20260101|30281|Costo|01||||1|
20260101|30284|Valor razonable|01||||1|
20260101|30285|Participación patrimonial|01||||1|
20260101|303|Certificados de participación en fondos - Cuotas|01||||1|
20260101|3031|Fondos de inversión|01||||1|
20260101|30311|Costo|01||||1|
20260101|30314|Valor razonable|01||||1|
20260101|3032|Fondos mutuos|01||||1|
20260101|30321|Costo|01||||1|
20260101|30324|Valor razonable|01||||1|
20260101|304|Participaciones en acuerdos conjuntos|01||||1|
20260101|3041|Operaciones conjuntas|01||||1|
20260101|30411|Costo|01||||1|
20260101|30414|Valor razonable|01||||1|
20260101|30415|Participación patrimonial|01||||1|
20260101|3042|Negocios conjuntos|01||||1|
20260101|30421|Costo|01||||1|
20260101|30424|Valor razonable|01||||1|
20260101|30425|Participación patrimonial|01||||1|
20260101|308|Inversiones mobiliarias – Acuerdos de compra|01||||1|
20260101|3081|Instrumentos financieros representativos de deuda – Acuerdo de compra|01||||1|
20260101|30811|Costo|01||||1|
20260101|30814|Valor razonable|01||||1|
20260101|3082|Instrumentos financieros representativos de derecho patrimonial –|01||||1|
20260101|30821|Costo|01||||1|
20260101|30824|Valor razonable|01||||1|
